geoid,APPLIANCE,Adopt-A-Basket,Air Quality,Animal Abuse,Animal Facility - No Permit,Animal in a Park,Asbestos,BEST/Site Safety,Beach/Pool/Sauna Complaint,Bike Rack Condition,Bike/Roller/Skate Chronic,Blocked Driveway,Boilers,Bottled Water,Bridge Condition,Broken Muni Meter,Broken Parking Meter,Building Condition,Building/Use,Bus Stop Shelter Placement,CONSTRUCTION,Calorie Labeling,City Vehicle Placard Complaint,Collection Truck Noise,Construction,Consumer Complaint,Cranes and Derricks,Curb Condition,DOF Parking - Tax Exemption,DOF Property - Reduction Issue,DOOR/WINDOW,DPR Internal,Damaged Tree,Dead Tree,Derelict Bicycle,Derelict Vehicle,Derelict Vehicles,Dirty Conditions,Disorderly Youth,Drinking,Drinking Water,EAP Inspection - F59,ELECTRIC,ELEVATOR,Electrical,Elevator,Emergency Response Team (ERT),FLOORING/STAIRS,Fire Alarm - Addition,Fire Alarm - Modification,Fire Alarm - New System,Fire Alarm - Reinspection,Fire Alarm - Replacement,Fire Safety Director - F58,Food Establishment,Food Poisoning,For Hire Vehicle Complaint,For Hire Vehicle Report,Found Property,GENERAL,GENERAL CONSTRUCTION,Gas Station Discharge Lines,General Construction/Plumbing,Graffiti,HEAT/HOT WATER,HEATING,Harboring Bees/Wasps,Hazardous Materials,Hazmat Storage/Use,Highway Condition,Highway Sign - Damaged,Highway Sign - Dangling,Highway Sign - Missing,Homeless Encampment,Homeless Person Assistance,Illegal Animal Kept as Pet,Illegal Animal Sold,Illegal Fireworks,Illegal Parking,Illegal Tree Damage,Indoor Air Quality,Indoor Sewage,Industrial Waste,Investigations and Discipline (IAD),Lead,Legal Services Provider Complaint,Lifeguard,Literature Request,Litter Basket / Request,Maintenance or Facility,Miscellaneous Categories,Missed Collection (All Materials),Mold,Municipal Parking Facility,NONCONST,Noise,Noise - Commercial,Noise - Helicopter,Noise - House of Worship,Noise - Park,Noise - Street/Sidewalk,Noise - Vehicle,Non-Residential Heat,OUTSIDE BUILDING,Open Flame Permit,Other Enforcement,Overflowing Litter Baskets,Overflowing Recycling Baskets,Overgrown Tree/Branches,PAINT - PLASTER,PAINT/PLASTER,PLUMBING,Panhandling,Plant,Plumbing,Poison Ivy,Posting Advertisement,Public Assembly,Public Assembly - Temporary,Public Payphone Complaint,Public Toilet,Radioactive Material,Rangehood,Recycling Enforcement,Request Xmas Tree Collection,Rodent,Root/Sewer/Sidewalk Condition,SAFETY,SG-98,SG-99,Sanitation Condition,Scaffold Safety,School Maintenance,Senior Center Complaint,Sewer,Sidewalk Condition,Smoking,Snow,Special Enforcement,Special Natural Area District (SNAD),Special Projects Inspection Team (SPIT),Sprinkler - Mechanical,Squeegee,Stalled Sites,Standing Water,Standpipe - Mechanical,Street Condition,Street Light Condition,Street Sign - Damaged,Street Sign - Dangling,Street Sign - Missing,Sweeping/Inadequate,Sweeping/Missed,Tanning,Tattooing,Taxi Complaint,Taxi Report,Traffic,Traffic Signal Condition,Trans Fat,Transportation Provider Complaint,UNSANITARY CONDITION,Unleashed Dog,Unsanitary Animal Facility,Unsanitary Animal Pvt Property,Unsanitary Pigeon Condition,Urinating in Public,VACANT APARTMENT,Vacant Lot,Vending,Violation of Park Rules,WATER LEAK,Water Conservation,Water Quality,Water System,Window Guard,X-Ray Machine/Equipment
36081043900,4,0,0,7,0,1,0,0,0,0,0,131,0,0,0,2,0,0,12,0,0,0,0,0,13,0,0,0,0,0,6,0,3,1,1,2,15,10,0,2,0,0,7,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,6,3,0,1,12,23,14,0,1,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,10,0,0,11,0,0,2,9,26,0,0,0,15,5,0,0,0,1,3,0,2,1,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,0,0,6,0,0,0,19,0,0,4,1,0,1,0,0,0,0,0,19,24,1,1,2,0,1,0,0,2,0,1,15,0,0,6,0,0,0,1,0,0,0,0,0,1,4,0,22,0,0
36061011201,0,0,10,6,0,0,1,0,0,0,0,4,0,0,0,32,0,0,3,0,0,0,0,0,0,14,0,0,2,0,1,0,1,2,0,0,1,5,0,1,0,10,0,0,0,1,1,1,0,2,0,0,0,91,17,4,1,0,1,2,1,0,12,0,11,4,0,3,0,0,0,0,0,10,4,0,0,0,12,3,3,1,2,1,0,0,0,0,0,0,0,2,0,0,1,57,13,0,0,1,8,9,1,0,0,4,0,0,0,1,2,7,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,5,0,0,0,8,3,4,4,7,0,2,0,0,0,0,0,47,0,1,2,0,1,0,0,0,52,2,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,11,0,0
36005007500,12,0,0,5,0,1,0,0,0,0,1,34,1,0,0,0,0,0,6,0,0,0,0,0,0,19,0,0,0,1,36,0,8,2,0,5,5,8,0,0,0,0,18,1,5,10,0,21,0,0,0,0,0,0,1,0,1,0,0,21,18,0,0,7,189,125,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,1,0,1,0,0,0,1,1,0,3,1,0,6,4,6,0,0,0,4,5,0,1,0,0,0,0,10,17,56,68,0,0,5,0,0,0,0,1,0,0,0,1,0,21,8,4,0,0,11,0,0,0,18,1,5,3,8,0,0,0,0,0,0,0,19,24,1,0,0,0,0,0,0,4,0,0,5,0,0,52,0,0,0,0,0,0,0,0,0,31,4,2,30,0,0
36081029500,0,0,1,0,0,0,1,0,0,0,0,41,0,0,0,7,0,0,11,0,0,0,0,0,5,4,0,0,0,0,2,0,6,1,0,16,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,4,0,3,1,7,9,0,1,0,0,0,0,0,1,0,0,0,0,87,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,8,0,0,0,1,1,1,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,1,0,0,7,0,0,0,6,0,0,10,5,0,0,0,0,0,0,0,20,13,0,0,2,0,1,0,0,3,0,0,34,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,37,0,0
36047059200,6,0,1,3,0,0,0,0,0,0,1,32,1,0,0,1,0,0,5,1,0,0,0,0,0,3,0,0,0,0,26,0,8,7,0,0,11,7,0,0,0,0,20,1,0,3,0,4,0,0,0,0,0,0,2,0,0,0,0,10,3,0,16,6,84,83,0,0,0,0,0,0,0,0,0,0,0,0,15,4,2,1,0,0,0,0,0,0,0,0,0,7,0,0,14,13,0,0,0,0,3,3,0,0,0,2,0,0,10,3,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,2,0,0,12,0,2,0,11,2,3,6,0,0,0,0,0,0,0,0,87,15,5,0,0,0,0,0,0,1,0,1,30,0,0,68,1,0,0,0,0,0,1,0,0,8,2,1,6,0,0
36081133300,0,0,4,2,0,0,0,0,0,0,0,44,0,0,0,20,0,0,14,0,0,0,1,0,18,0,0,1,0,0,0,0,44,9,0,26,1,7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,10,0,1,2,0,5,0,0,0,0,0,0,0,0,0,0,61,3,0,0,2,0,0,0,0,0,0,2,0,13,0,0,0,11,4,0,0,2,1,1,0,0,0,4,2,0,6,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,19,0,0,0,32,0,0,0,36,1,0,21,5,0,4,0,0,0,0,0,79,82,1,1,0,0,0,0,0,0,0,0,14,0,0,2,0,0,0,0,0,0,0,0,0,2,4,1,44,0,0
36085011201,0,0,0,4,0,0,0,0,0,0,0,22,0,0,0,32,0,0,20,0,0,0,0,0,0,0,0,1,0,0,0,4,21,19,0,15,11,23,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,27,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,1,1,2,0,0,0,0,0,0,5,0,32,0,0,0,18,0,0,0,1,5,2,0,0,0,2,0,0,24,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,3,25,12,0,0,0,31,0,0,0,110,6,0,23,1,0,0,0,0,0,6,0,153,103,1,1,4,1,0,0,0,0,0,3,34,0,0,0,0,0,8,3,0,0,12,1,0,0,29,2,72,0,0
36047014100,3,0,6,3,0,0,0,0,0,0,0,22,2,0,0,78,0,0,5,0,0,0,0,1,0,1,0,0,0,0,2,0,5,2,0,4,0,3,0,0,0,0,7,0,1,0,0,4,0,0,0,0,0,0,2,3,2,0,0,6,2,0,24,23,33,33,0,4,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,1,0,0,0,1,0,0,15,0,0,1,43,20,1,0,0,9,5,0,0,0,3,0,0,8,7,9,13,0,0,1,0,0,0,0,0,0,0,0,0,1,6,6,1,0,0,14,0,0,0,4,3,1,1,1,0,2,0,0,0,1,0,15,15,0,1,1,0,0,0,0,8,0,1,40,0,0,10,0,0,0,1,0,0,0,0,0,3,2,0,12,0,0
36005007400,6,0,0,15,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,4,8,8,0,0,0,0,6,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,2,14,17,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,6,3,0,1,0,0,0,0,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,8,0,0,0,14,0,0,5,1,0,0,0,0,0,0,0,8,23,0,0,0,0,0,0,0,0,0,1,15,0,0,11,0,0,1,0,0,0,0,0,0,10,0,0,8,0,0
36047015200,0,0,0,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,10,0,10,0,18,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,4,5,1,1,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,2,0,0,0,0,1,0,4,0,0,0,5,1,0,0,0,0,1,0,0,0,1,0,0,5,0,6,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,8,0,0,0,4,1,0,1,0,0,3,0,0,0,0,0,21,15,0,1,1,0,3,0,0,1,0,2,12,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,5,0,0
36047003000,0,0,2,0,0,2,0,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,2,0,0,4,2,0,4,0,12,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,5,24,9,0,0,0,1,0,0,0,0,0,0,0,0,44,1,0,1,1,0,0,0,0,0,0,12,0,5,0,0,0,5,0,0,0,0,1,1,0,0,0,1,0,0,2,0,0,7,0,76,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,8,0,0,0,16,7,0,7,0,0,1,0,0,0,0,0,17,21,7,1,3,0,0,0,0,2,0,0,4,0,0,3,0,0,0,0,0,0,0,0,4,2,0,0,7,0,0
36005034200,1,0,0,5,0,0,0,0,0,0,0,69,0,0,0,0,0,0,11,0,0,0,0,0,0,16,0,0,0,0,12,1,5,2,0,6,5,22,0,0,0,0,7,0,0,1,0,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,2,32,11,1,0,0,0,0,0,0,0,0,0,0,0,21,2,1,1,0,0,2,0,0,0,1,1,0,8,1,0,0,2,1,0,0,0,2,3,0,4,0,0,0,0,4,0,53,23,0,0,2,0,0,0,0,0,0,0,0,0,0,16,3,3,0,0,15,0,1,0,5,1,0,13,0,0,0,0,0,0,0,0,32,52,1,1,0,0,0,0,0,0,0,0,19,0,0,19,0,0,1,0,0,0,0,0,0,28,4,1,16,0,0
36047057000,0,0,1,1,0,0,0,0,1,0,0,14,0,0,0,5,0,0,5,2,0,0,0,0,0,5,0,2,0,0,1,0,4,3,0,11,13,8,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,2,1,0,0,2,0,0,6,2,2,3,1,0,0,0,0,0,0,3,0,0,0,0,11,0,2,1,1,0,0,0,0,0,1,1,0,4,0,0,0,2,1,0,0,1,3,2,0,0,0,1,0,0,8,0,1,4,0,0,2,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,14,0,0,0,21,2,0,10,0,0,0,0,0,0,2,0,41,39,1,1,2,0,0,0,0,1,0,0,38,0,0,8,1,0,0,0,0,0,0,0,0,4,1,0,11,0,0
36047068600,2,0,1,12,0,0,0,0,0,0,0,22,2,0,0,3,0,0,5,0,0,0,0,0,1,1,0,0,0,0,2,0,19,8,0,17,9,5,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,2,6,14,0,1,0,0,0,0,0,0,0,0,0,1,18,2,0,0,0,0,0,0,0,0,0,1,0,4,0,0,4,14,1,0,0,0,0,2,0,0,0,0,0,0,20,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,9,0,0,0,24,1,0,3,0,0,0,0,0,0,1,0,33,3,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,14,0,0
36061003700,0,0,19,0,0,0,1,0,0,0,0,21,2,0,0,113,1,0,10,0,0,0,0,0,0,25,0,1,2,0,7,0,3,4,0,12,0,9,0,0,0,35,5,0,3,4,1,3,0,4,0,3,0,117,11,3,4,0,3,10,0,0,58,5,11,13,0,3,0,0,0,0,0,7,3,0,0,1,53,4,2,2,2,0,2,0,0,0,4,1,0,9,1,0,0,342,54,1,0,1,21,49,0,0,1,1,0,0,1,3,11,9,1,0,8,0,0,0,0,0,1,0,0,1,0,19,7,2,0,0,3,0,1,0,30,22,2,7,6,0,8,0,0,0,2,0,107,51,0,0,13,0,1,0,0,74,6,61,45,0,0,16,0,0,2,0,0,0,3,19,3,9,3,3,54,0,0
36005027401,0,0,4,7,0,0,0,0,1,0,0,52,0,0,0,0,0,0,18,0,0,0,0,0,0,1,0,2,0,0,0,0,19,18,0,24,4,23,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0,9,4,0,1,0,5,0,0,0,0,0,0,0,2,66,1,1,0,0,0,0,0,0,0,0,2,0,43,0,0,0,16,1,0,0,0,0,2,0,0,0,2,0,0,10,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,13,10,0,0,0,19,0,0,0,32,7,0,18,1,0,0,0,0,0,8,0,79,156,6,1,8,0,0,0,0,0,0,4,2,0,0,3,0,0,31,0,0,0,0,0,0,0,6,1,22,0,0
36081129104,0,0,4,0,0,0,4,0,0,0,0,4,0,0,0,1,0,0,1,0,0,0,1,0,13,0,0,0,0,0,0,0,9,2,0,8,1,4,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,8,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,1,3,1,0,0,0,0,0,0,0,0,2,1,0,7,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,6,0,0,0,24,1,0,12,2,0,0,0,0,0,2,0,57,48,17,0,2,0,0,0,0,3,0,1,9,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,18,0,0
36081077300,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,8,0,0,13,0,0,0,1,0,3,6,0,1,0,1,3,0,19,6,0,3,0,4,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,4,0,9,0,12,16,0,0,0,9,0,0,0,1,1,0,0,0,16,0,1,0,2,0,2,0,0,0,0,4,0,14,0,0,2,6,0,0,0,0,1,1,0,0,0,0,0,0,5,3,6,9,0,0,1,0,0,0,0,0,0,0,0,0,0,9,7,0,0,0,7,0,0,0,16,0,0,9,1,0,1,0,0,0,2,0,64,35,2,1,1,0,1,0,0,0,0,4,20,0,0,14,0,0,1,0,0,0,0,2,0,1,0,0,24,0,0
36081120500,0,0,1,0,0,0,0,0,0,0,0,75,0,0,0,4,0,0,17,0,0,0,0,0,23,2,0,1,0,0,0,0,0,0,0,0,4,4,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,8,4,0,0,0,0,0,0,19,2,8,5,0,0,0,0,0,0,0,0,0,0,0,1,19,4,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,8,1,0,0,0,2,2,1,0,0,1,0,0,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,0,1,0,3,1,1,5,6,0,0,0,0,0,0,0,19,21,2,0,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,3,0,3,0,0
36047008400,2,1,11,8,0,0,0,1,0,3,0,23,2,0,0,10,0,0,8,0,0,0,0,0,0,7,0,2,0,1,14,0,2,1,0,1,0,14,0,0,0,0,9,0,1,0,0,6,0,3,0,2,0,3,7,0,2,0,0,10,0,0,5,19,16,9,0,4,0,0,0,0,0,0,1,0,0,0,18,0,1,0,3,0,2,0,0,0,0,3,0,8,0,0,0,12,18,1,0,0,11,5,0,0,0,5,1,0,2,0,29,15,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,0,0,5,0,4,0,9,2,1,2,0,0,1,0,0,0,1,0,55,27,3,1,3,0,0,0,0,1,0,1,26,0,0,36,0,0,0,0,0,0,0,2,0,3,1,0,4,0,0
36005028100,3,0,10,3,0,0,2,0,0,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,12,3,0,1,0,1,0,0,0,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,61,10,0,0,0,0,0,0,0,0,0,0,0,0,26,0,3,0,0,0,1,0,0,0,2,2,0,1,0,0,0,20,1,0,0,3,4,1,0,6,0,1,0,0,2,0,38,20,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3,0,0,0,10,0,0,5,3,0,1,0,0,0,1,0,58,17,0,0,0,0,1,0,0,2,0,2,21,0,0,26,0,0,0,0,0,0,0,0,1,15,0,0,12,0,0
36005005100,2,0,0,5,0,0,0,0,0,0,0,46,1,0,0,4,0,0,4,0,0,0,0,0,0,21,0,0,0,0,3,0,1,0,0,0,2,7,0,0,0,0,1,0,3,4,0,5,0,0,2,1,0,0,0,1,3,0,1,0,0,0,6,15,12,1,0,1,0,66,0,0,0,4,0,0,0,0,15,0,2,0,4,1,0,0,0,0,4,0,0,4,0,0,0,4,4,0,0,0,2,0,0,0,0,1,0,0,1,0,7,3,0,0,4,0,0,0,0,1,0,0,0,0,0,5,0,1,0,0,12,0,2,0,9,2,0,2,5,0,1,0,0,0,0,0,49,3,0,1,5,0,1,0,0,9,0,1,0,0,0,10,0,0,0,0,0,0,0,0,1,2,3,0,15,0,0
36081051300,1,0,0,8,1,0,1,0,0,0,0,85,0,0,0,0,0,0,29,0,0,0,1,0,2,0,0,0,1,0,1,0,15,5,0,31,4,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,8,5,2,0,1,0,0,0,0,0,0,0,0,0,1,97,0,0,0,0,0,0,0,0,0,2,0,0,31,0,0,0,9,5,0,0,0,1,6,0,1,0,5,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,9,0,0,0,13,4,0,12,4,0,0,0,0,0,0,0,78,14,6,1,0,0,0,0,0,2,0,2,4,0,0,3,0,0,1,1,0,0,0,0,0,0,1,0,18,0,0
36081046700,6,0,0,5,0,0,1,0,0,0,0,147,0,0,0,0,0,0,9,0,0,0,0,0,6,0,0,0,0,0,4,0,6,1,0,0,4,9,0,1,0,0,4,8,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,13,10,0,2,7,55,58,1,0,0,0,0,0,0,1,0,0,0,0,15,0,4,0,1,0,1,0,0,0,0,0,0,7,0,0,2,9,1,0,0,0,10,3,0,0,0,0,0,0,9,6,45,27,0,0,1,0,0,0,0,0,0,0,0,0,0,17,3,9,0,0,6,0,0,0,19,1,1,2,2,0,0,0,0,0,0,0,15,14,0,0,1,0,1,0,0,3,0,0,2,0,0,45,0,0,1,2,0,0,0,0,0,9,0,0,13,0,0
36005014100,12,0,3,1,0,1,0,0,0,0,1,3,1,0,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,2,26,0,0,0,0,2,1,5,1,1,1,0,26,0,3,1,0,24,0,0,0,2,0,0,6,7,4,0,0,26,16,0,6,11,87,77,0,3,0,0,0,0,0,1,0,0,0,0,21,0,1,0,0,0,0,0,0,0,3,3,0,7,0,0,9,9,0,0,0,9,25,6,0,1,0,1,0,0,2,10,39,49,0,0,3,0,0,0,0,0,0,0,0,0,0,19,0,7,0,0,9,0,0,0,5,0,1,9,4,0,0,0,0,0,0,0,24,2,4,2,0,0,0,0,0,3,0,1,0,0,0,51,0,0,0,1,0,0,1,1,0,20,0,2,15,0,0
36047084000,4,0,0,5,0,0,3,0,0,0,0,90,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,8,0,14,2,0,17,52,8,0,0,0,0,9,0,2,2,0,4,0,0,0,0,0,0,0,0,2,0,0,3,13,0,1,4,22,36,0,1,0,0,0,0,0,0,0,0,0,0,22,2,0,2,0,0,1,0,0,0,0,0,0,4,0,0,3,1,2,0,1,0,4,5,0,0,0,1,0,0,15,8,29,11,0,0,0,0,1,0,0,0,0,0,0,0,1,1,4,2,0,0,25,0,0,0,13,2,0,3,0,0,0,0,0,0,3,0,31,12,7,1,4,0,3,0,0,0,0,0,17,0,0,19,0,0,1,0,0,0,0,0,0,10,1,1,15,0,0
36005030900,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,6,2,0,1,0,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,5,6,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1,0,0,0,0,0,0,0,16,0,10,0,0,0,7,0,0,0,14,19,0,0,0,0,0,0,0,1,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,4,0,6,0,0,6,2,0,0,0,0,0,0,0,110,3,1,0,0,0,1,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,1,0,1,2,0,0,6,0,0
36047010000,6,0,1,1,0,0,0,0,0,0,0,18,0,0,0,5,0,0,45,0,0,0,0,0,0,11,0,0,0,0,9,0,6,2,0,0,1,17,0,1,0,0,7,0,2,0,0,7,0,0,0,0,0,0,0,0,3,0,0,7,2,0,22,31,36,31,0,1,0,0,0,0,0,1,0,3,0,0,17,1,1,0,2,0,2,0,0,0,0,5,0,0,0,0,2,23,7,0,0,8,3,1,0,0,0,4,0,0,9,0,14,7,0,0,2,1,0,0,0,0,0,0,0,1,0,1,10,3,0,0,9,0,0,0,5,2,0,8,0,0,2,0,0,0,0,0,29,16,0,0,0,0,0,0,0,2,0,0,13,0,0,15,0,0,0,0,0,0,0,10,1,8,1,0,12,0,0
36061014401,1,0,7,6,0,3,1,0,0,0,0,5,2,0,0,37,0,0,2,0,1,0,0,0,0,3,0,0,5,1,1,0,3,6,0,0,0,8,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,2,0,0,3,0,9,6,0,0,0,0,0,0,0,3,0,0,0,0,12,0,1,0,0,0,1,0,0,0,0,5,0,4,0,0,0,31,5,1,0,1,6,5,0,0,0,0,0,0,4,0,1,10,0,0,1,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,4,0,0,0,8,0,0,1,0,0,4,0,0,0,0,0,44,2,1,0,1,0,3,0,0,17,0,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,10,0,0
36081045700,1,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,7,0,0,0,0,0,7,2,0,0,0,1,4,0,5,1,0,3,2,5,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,1,10,5,0,2,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,1,0,0,0,0,1,0,5,0,0,2,6,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,0,0,7,0,3,0,6,1,1,2,5,0,0,0,0,0,1,0,23,14,0,0,0,0,1,0,0,1,0,2,2,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0
36047119600,10,0,5,6,0,0,1,1,0,0,0,81,0,0,0,0,0,0,39,0,0,0,0,0,0,4,0,0,0,0,43,0,2,2,0,8,12,18,0,0,0,4,68,0,3,0,0,34,0,0,1,0,0,0,6,5,2,0,0,50,17,0,25,21,112,75,0,1,0,0,0,0,0,1,0,0,0,0,17,2,1,7,0,0,0,0,0,0,1,0,0,11,0,0,11,10,3,0,2,1,5,5,3,2,0,3,0,0,9,8,105,108,0,0,5,0,0,0,0,0,0,0,0,0,1,24,5,8,0,0,21,0,0,0,29,1,0,4,1,0,0,0,0,0,1,0,45,32,10,1,10,0,1,0,0,2,0,1,5,0,0,123,1,0,1,0,0,0,1,2,0,47,7,0,32,0,0
36005006000,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,0,1,0,3,0,0,0,0,10,0,1,0,0,6,0,0,0,0,0,0,0,1,2,0,0,4,15,0,4,0,26,49,0,1,0,19,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,1,0,0,0,0,8,1,0,0,0,0,0,0,1,10,6,6,0,0,1,0,0,1,1,1,0,0,0,0,0,4,0,0,0,0,3,0,2,0,3,0,0,1,0,0,1,0,0,0,0,0,27,6,1,0,1,0,4,0,0,0,0,4,2,0,0,11,0,0,0,0,0,0,0,0,0,7,3,0,19,0,0
36047051800,16,0,1,2,0,0,0,0,0,0,0,33,0,0,0,8,0,0,7,0,0,0,0,0,2,1,0,0,0,1,46,0,19,2,0,2,1,5,0,0,1,0,28,0,2,9,0,36,0,0,0,0,0,0,1,0,1,0,0,36,27,0,3,1,127,200,0,0,0,0,0,0,0,1,0,0,0,1,11,1,2,1,0,0,1,0,0,0,6,0,0,6,0,0,9,8,1,1,0,0,24,10,0,0,0,0,0,0,4,25,80,68,0,0,0,0,0,0,0,0,0,0,0,1,0,24,3,3,0,0,8,0,0,0,10,2,2,14,0,0,0,0,0,0,0,0,47,9,3,0,2,1,6,0,0,3,0,1,1,0,0,69,0,0,1,0,0,0,0,0,0,28,2,1,6,0,0
36061020600,6,0,4,10,0,0,1,0,0,0,0,22,0,0,0,1,0,0,2,0,0,0,0,0,0,5,0,0,1,0,14,0,5,2,0,3,3,25,0,0,0,0,23,0,2,3,1,8,0,0,0,0,0,0,1,2,0,0,1,37,8,0,15,2,90,32,0,3,0,0,0,0,0,20,3,0,0,0,32,0,4,1,1,0,1,0,0,0,6,9,0,30,0,0,6,23,2,1,2,5,59,11,0,0,0,7,0,0,3,6,40,28,0,0,4,0,0,0,0,0,0,0,0,0,0,26,0,12,0,0,22,0,2,0,8,2,2,8,0,0,2,0,0,0,1,0,45,0,2,0,0,0,1,0,0,9,0,2,0,0,0,44,0,0,0,0,0,0,0,2,0,11,1,0,40,0,0
